	node	betweeness	eigenvector
8444	Geden	0.0	1.926749448863863e-05
8445	Oliver Geden	0.0	1.919989380053432e-05
8446	Glen Peters	0.0	1.919989380053432e-05
8447	Kevin Anderson	0.0	1.919989380053432e-05
8448	Robbie Andrew	0.0	1.919989380053432e-05
8449	Niklas Höhne	0.0	1.919989380053432e-05
8450	Bill Hare	0.0	1.919989380053432e-05
8451	Stefan Rahmstorf	0.0	1.919989380053432e-05
8452	[Mark] Kirk	0.0	0.00047725106839393254
8453	[Thad] Cochran	0.0	0.00047725106839393254
8454	Steve] Daines	0.0	0.00047725106839393254
8455	[Dan] Sullivan	0.0	0.00047725106839393254
8456	Mark Holden	0.0	0.00047725106839393254
8457	rob somebody	0.0	0.00047725106839393254
8458	Andrew Arulanandam	0.0	0.0010834627768739307
8459	Patrick Henry	0.0	0.0009007422372596695
8460	Richard S. Madaleno Jr.	0.0	0.0007199387256559603
8461	Marylander	0.0	0.0007199387256559603
8462	Doug Mayer	0.0	0.0007199387256559603
8463	Brian Coy	0.0	0.0007199387256559603
8464	Luke H. Clippinger	0.0	0.0007199387256559603
8465	Yumi Hogan	0.0	0.0007199387256559603
8466	Madaleno	0.0	0.0007224720358622614
8467	Thomas V. Mike Miller Jr.	0.0	0.0007199387256559603
8468	Vester Lee Flanagan II	0.0	0.00017333813609726102
8469	Andy Parker	0.0	0.00017333813609726102
8470	Marks	0.0	0.0001739481977812964
8471	Ford Mustang	0.0	0.00017333813609726102
8472	Don Shafer	0.0	0.00017333813609726102
8473	Vester Flanagan	0.0	0.00017333813609726102
8474	Shafer	0.0	0.0001739481977812964
8475	Dan Dennison	0.0	0.00017333813609726102
8476	Dan Witters	0.0	0.0001825411748486787
8477	Maya MacGuineas	0.0	0.0016639280345245447
8478	Brooks Jackson	0.0	0.004544665488305246
8479	Barry Goldwater's	0.0	0.004544665488305246
8480	Emanuel Celler	0.0	0.004544665488305246
8481	Philip Hart	0.0	0.004544665488305246
8482	Josh Zeitz	0.0	0.004544665488305246
8483	Zeitz	0.0	0.00456065370154101
8484	Bush II	0.0	0.004544665488305246
8485	Peter Morici	9.116358853666e-06	0.0007481885233357058
8486	Canova	1.1551800332501688e-07	0.0039723490419139775
8487	Mark Alderman	0.0	0.0027312052278438037
8488	Fawaz Gerges	8.60867575443292e-06	0.0002059058856277962
8489	Yadgar Hijran	0.0	0.00011055415123752004
8490	Masoud Barzani	0.0	0.00011055415123752004
8491	Masrour Barzani	0.0	0.00011055415123752004
8492	Baiji	0.00014834968725361224	0.0015091830400357814
8493	Ayatollah Khomeini	0.0	0.00011055415123752004
8494	Alaa al-Husseini	0.0	0.00011055415123752004
8495	Amiriyat Fallujah	0.0	0.00011094321211070827
8496	Faisal al-Issawi	0.0	0.00011055415123752004
8497	Shaker al-Issawi	0.0	0.00011055415123752004
8498	Suhaib al-Rawi	0.0	0.00011055415123752004
8499	Gerges	0.0	0.00011055415123752004
8500	R-Nev	0.0	0.0008650206914088734
8501	Sandoval	0.0	0.0008650206914088734
8502	Bob Beers	0.0	0.0008650206914088734
8503	Joe Heck	0.00010090594139408695	0.015850121678725636
8504	Dina Titus	0.0	0.0008650206914088734
8505	Bob Knight	0.0	0.0022556095563143245
8506	W.	0.0	0.0022556095563143245
8507	Ludacris	0.0	0.002263544192621106
8508	Josh Venable	0.0	0.0022556095563143245
8509	Coleman Lapointe	0.0	0.0022556095563143245
8510	Ruth	0.0	0.0022556095563143245
8511	Dennis Cavanaugh	0.0	0.0022556095563143245
8512	Gretchen Borchelt	0.0	0.0007359922804340491
8513	Lobby	0.0	0.0007359922804340491
8514	Borchelt	0.0	0.0007359922804340491
8515	Lori Windham	1.7593236387614086e-05	0.0014220406369228357
8516	Cornelia Pillard	0.0	0.0007359922804340491
8517	Janice Rogers Brown	0.0	0.0007359922804340491
8518	David F. Hamilton	0.0	0.0007359922804340491
8519	Donald B. Verrilli Jr.	1.3158393724274295e-05	0.0013385980489669326
8520	Coats	0.0	0.00041515719206826183
8521	Louise Radnofsky	0.0	0.00041370110203470267
8522	Kapur	0.0	0.00041370110203470267
8523	W. David Montgomery	0.0	0.00045371369435757476
8524	John Oliver's	0.0	0.0011146849390573051
8525	a Mike Downs	0.0	0.0011146849390573051
8526	Eschelon Insights	0.0	0.0037828559580234886
8527	Rand Paul Republicans	0.0	0.0037828559580234886
8528	Jerry Taylor	0.0	0.0037828559580234886
8529	Brannon	0.0	0.002346735101334703
8530	Shelley Brannon	0.0	0.002338508981987159
8531	Marissa Johnson	0.0	0.002338508981987159
8532	Bolstering Sanders	0.0	0.002338508981987159
8533	Andy Cockburn	0.0	0.002338508981987159
8534	Don Blankenship	0.0	0.002338508981987159
8535	Patriot Coal	0.0	0.002338508981987159
8536	Jefferson-Jackson	0.0	0.002338508981987159
8537	Patriot	0.0	0.002338508981987159
8538	Cecil Roberts	0.0	0.002338508981987159
8539	Mike Caputo	0.0	0.002338508981987159
8540	Mike Manypenny	0.0	0.002338508981987159
8541	Manypenny	0.0	0.002338508981987159
8542	William Polk	0.0	0.0020009315693983853
8543	Polk	0.0	0.0020009315693983853
8544	Patrick Tyler	0.0	0.0020009315693983853
8545	Bernard Fall	0.0	0.0020009315693983853
8546	Gideon Rachman	0.0	0.0020009315693983853
8547	Rachman	0.0	0.002007971990819834
8548	Gwadar	0.0	0.0020009315693983853
8549	Richard Sakwa	0.0	0.0020009315693983853
8550	George Kennan	0.0	0.0020009315693983853
8551	Sakwa	0.0	0.002007971990819834
8552	Willy Brandt’s Ostpolitik	0.0	0.0020009315693983853
8553	Gorbachev	2.3319397179212454e-05	0.002603714163064465
8554	Daniel Fried	0.0	0.0020009315693983853
8555	John Mearsheimer	0.0	0.0020009315693983853
8556	George Shultz	0.0	0.0020009315693983853
8557	anti-Taliban	0.0	0.0020009315693983853
8558	Abdul Haq	0.0	0.0020009315693983853
8559	Richard A Clarke	0.0	0.0020009315693983853
8560	Alan Kuperman	0.0	0.0020009315693983853
8561	Alex de Waal	0.0	0.0020009315693983853
8562	Julia Pierson	2.6143852800831367e-05	0.003523049850920363
8563	Joseph P. Clancy	0.0	0.002607306061174396
8564	A.T. Smith	0.0	0.002607306061174396
8565	Edwin Donovan	0.0	0.002607306061174396
8566	Jon Adler	1.896563647448648e-05	0.0036019119622785374
8567	Catherine Cornelius	0.0	0.002607306061174396
8568	Spencer	0.0	0.003907107966354551
8569	Michael Biundo	0.0	0.003907107966354551
8570	Andrew Boucher	0.0	0.003907107966354551
8571	Ben Tulchin	2.984233389750242e-06	0.005588256645467357
8572	Valentine	0.0	0.0035752535847657
8573	Kristen Soltis Anderson	7.108873878082668e-06	0.00839918035114796
8574	Rasmus Kleis Nielsen	0.0	0.003519964427755146
8575	Rob Gleason	2.360820308990132e-06	0.005012916235196906
8576	Gleason	0.0	0.0014980858377940812
8577	John McCormick	0.0	0.0014980858377940812
8578	Keyes	0.0	6.2157646789733e-24
8579	Michael Keyes	0.0	5.464607354314347e-24
8580	Jonathan Yox	0.0	5.464607354314347e-24
8581	Yox	0.0	6.2157646789733e-24
8582	Kate Ford Elliott	0.0	5.464607354314347e-24
8583	Shira Goodman	0.0	5.464607354314347e-24
8584	Keye	0.0	5.464607354314347e-24
8585	Joshua Prince	0.0	5.464607354314347e-24
8586	Yuriy Sergeyev	0.0	3.053042236675339e-06
8587	Waltons	0.0	0.000926801395006222
8588	David Graeber	0.0	0.000926801395006222
8589	Graeber	0.0	0.000926801395006222
8590	Reihan Salam	0.0	0.0037491525604458316
8591	a Jeb Bush	0.0	0.0037491525604458316
8592	Cesar Vargas	1.2331559685002395e-06	0.004307897300773643
8593	Adrian Carrasquillo	0.0	0.0030272930156378234
8594	clinton	0.0	0.0030272930156378234
8595	Amanda Renteria	0.0	0.0030272930156378234
8596	Clarissa Martinez	0.0	0.0030272930156378234
8597	Sharry	5.549930959401144e-06	0.004749696571734334
8598	Erika Andiola	0.0	0.0030272930156378234
8599	Carrasquillo	0.0	0.0030272930156378234
8600	Gens	0.0	0.0028028997361900735
8601	Stanley McChrystal	2.9662257683640503e-05	0.0036607820296664937
8602	Andrew S. Hanen	4.548303903803023e-06	0.0028564291701357646
8603	Jose Diaz-Balart	0.0	0.002192488286428304
8604	Ridge	0.0	0.0022002017978105903
8605	Diaz-Balart	0.0	0.002192488286428304
8606	Shin	0.0	0.002192488286428304
8607	Make American	0.0	0.0036606136370391077
8608	Hitchhike	0.0	0.0036606136370391077
8609	Douglas Schwartz	0.0	0.0036606136370391077
8610	John Sweeney Sweeney	0.0	0.0036606136370391077
8611	Sweeney	0.0	0.0036606136370391077
8612	Kickass	0.0	0.0036606136370391077
8613	John Heileman	0.0	0.0036606136370391077
8614	Fred Davis	0.0	0.002261391115210003
8615	Ward Baker	0.0	0.002261391115210003
8616	Schaerr	0.0	0.0009943106944556835
8617	Rena Lindevaldsen	0.0	0.0004953164470407296
8618	Lindevaldsen	0.0	0.0004953164470407296
8619	Declare	0.0	0.0004953164470407296
8620	Daisy	0.0	3.9603464931703644e-05
8621	Emily	0.0	3.9603464931703644e-05
8622	Scott Gordon	0.0	3.946454980288961e-05
8623	Superman	0.0	3.946454980288961e-05
8624	Robert P. McCulloch	0.0	0.0006202764196582763
8625	Tyrone Harris Jr.	0.0	0.0006202764196582763
8626	Tyrone Harris Sr.	0.0	0.0006224593786953982
8627	Paul Hampel	0.0	0.0006202764196582763
8628	James Knowles III	0.0	0.0006202764196582763
8629	Trevion Hopson	0.0	0.0006202764196582763
8630	Hopson	0.0	0.0006202764196582763
8631	Justin Moyer	0.0	0.0006202764196582763
8632	Nick Kirkpatrick	0.0	0.0006202764196582763
8633	GARY JOHNSON	0.0	0.0034525455450895508
8634	Eric Bolling	1.3800437553672765e-05	0.005150923148509913
8635	Bravo	0.0	0.0034525455450895508
8636	Robert Louis Dear	0.0	0.000855340872299564
8637	Zack Ford	0.0	0.000855340872299564
8638	Abdel Fattah el-Sissi	0.0	0.00044494012058877075
8639	el-Sissi	0.0	0.00044494012058877075
8640	Sinai Peninsula	0.0	0.00044337988611214155
8641	Saqr al-Joroushi	0.0	0.00044337988611214155
8642	Sameh Shoukry	1.7192893269490272e-06	0.0005544709896673229
8643	Mohammed Morsi	8.821109922437386e-05	0.0025202893151794778
8644	El-Sissi	0.0	0.00044337988611214144
8645	Little Marco	0.0	0.003607878734213936
8646	Bolling	0.0	0.000489792233282564
8647	Himalayan	0.0	2.899553776244539e-06
8648	Orla Fagan	0.0	2.899553776244539e-06
8649	PayPal	0.000468389899378408	0.00026208745255179317
8650	Dan Fredinburg	0.0	2.8995537762445386e-06
8651	Lawrence You	0.0	2.8995537762445386e-06
8652	Google Adventure	0.0	2.8995537762445386e-06
8653	Startup Grind	0.0	2.8995537762445386e-06
8654	Sanjay Karki	0.0	2.8995537762445386e-06
8655	RP Dhamala	0.0	2.8995537762445386e-06
8656	Irina Bokova	0.0	2.8995537762445386e-06
8657	Eric Fanning	0.0	0.0017614338774767269
8658	Open Carry Texas	0.0	1.0526412179263332e-06
8659	Rodney Ellis	0.0	1.0526412179263332e-06
8660	Art Acevedo	0.0	1.0526412179263332e-06
8661	Shannon Edmonds	0.0	1.0526412179263332e-06
8662	Charley Wilkison	0.0	1.0526412179263332e-06
8663	Ibrahim al-Asiri	0.0	2.1096823920771363e-06
8664	Umar Farouk Abdulmutallab	0.0	2.1096823920771363e-06
8665	el-Sisi	0.0	0.0009050616913036427
8666	Harris Faulkner	0.0	0.0009050616913036427
8667	Donald A. Baer	0.0	0.0020375298650749324
8668	Wade Randlett	0.0	0.0020375298650749324
8669	Lawrence H. Summers	0.0	0.0020375298650749324
8670	Randlett	0.0	0.0020375298650749324
8671	Park Williams	0.0	6.527022010346638e-05
8672	Richard Seager	0.0	6.527022010346638e-05
8673	John T. Abatzoglou	0.0	6.527022010346638e-05
8674	Benjamin I. Cook	0.0	6.527022010346638e-05
8675	Amir AghaKouchak	0.0	6.527022010346638e-05
8676	Robert Smith	0.0	0.00020213079106186512
8677	Tyler Stewart	0.0	0.00020213079106186512
8678	Margaret Bentzen	0.0	0.00020213079106186512
8679	Kevin Treadway	0.0	0.00020213079106186512
8680	Levi Bolton Jr.	0.0	0.00020213079106186512
8681	Nick Paton Walsh	0.0	0.0006940131379162707
8682	Paton Walsh	0.0	0.0006964544798053436
8683	Ar Raqqah	0.0	0.0006940131379162707
8684	Christopher C. Garver	0.0	0.0006940131379162707
8685	Rick Francona	1.7061785394620838e-05	0.0015526359599913012
8686	Gene Green	0.0	0.0014631971010826612
8687	John Conyers	0.0	0.0014631971010826612
8688	Sander Levin	1.996230151459533e-06	0.0024059339617499547
8689	Hadi Rzaig	0.0	0.0012440604824242335
8690	Talib Shigati	0.0	0.0012440604824242335
8691	John R. Allen	0.0	0.0012440604824242335
8692	Lauren Pratapas	0.0	0.0035419683546759925
8693	Burgess Everett	0.0	0.0023731435138440128
8694	Señora Sopanoff	0.0	0.0009474791710461383
8695	Lars Lokke Rasmussen	0.0	0.002068958067309351
8696	Denmark	0.0	0.0020762347925457037
8697	Lars Christensen	0.0	0.002068958067309351
8698	Lidegaard	0.0	0.0020762347925457037
8699	Anders Agner Pedersen	0.0	0.002068958067309351
8700	Kongressen	0.0	0.002068958067309351
8701	Danes	0.0	0.002068958067309351
8702	Jonas Pedersen	0.0	0.002068958067309351
8703	Helena Boegh	0.0	0.002068958067309351
8704	William A. Galston	7.03070281794096e-08	0.004187796610903615
8705	Black Lives	7.96635491656224e-06	0.010329356715165683
8706	Donald’s Trump	0.0	0.0015479942488369834
8707	Black Lives Matter	0.0	0.0015479942488369834
8708	Mercutio Southall Jr.	0.0	0.0015479942488369834
8709	Edward Snow­den	0.0	0.0024614252372610634
8710	Elizabeth Goitein	0.0	0.0024614252372610634
8711	Adam B. Schiff	1.5627542858971298e-05	0.003195145111811419
8712	Kate Brown	0.0	1.5442198274437012e-05
8713	Kathy Kneer	0.0	1.5442198274437012e-05
8714	Marcus Watt	0.0	1.5442198274437012e-05
8715	Elizabeth Nash	0.0	1.5442198274437012e-05
8716	Ken Thai	0.0	1.5442198274437012e-05
8717	Virginia Herold	0.0	1.5442198274437012e-05
8718	Anne Wong	0.0	1.5442198274437012e-05
8719	Wong	0.00188107296255255	0.004281887491645716
8720	Kristen Clarke	0.0	0.0012621802848294345
8721	Gupta	0.0	0.001266619381307738
8722	J. Gerald Hebert	0.0	0.0012621802848294345
8723	Hebert	0.0	0.001266619381307738
8724	Jan Orient	0.0	0.003122713472253885
8725	Drew Pinsky	0.0	0.003122713472253885
8726	KABC	0.0	0.003122713472253885
8727	Run Marco	0.0	0.005217103704565175
8728	Ninoska Perez Castellon	0.0	0.005217103704565175
8729	Nelson Diaz	0.0	0.005217103704565175
8730	Jeff Atwater	0.0	0.005217103704565175
8731	Carlos Lopez-Cantera	1.5134907835954145e-05	0.00588324034612567
8732	Boehner kinda	0.0	0.0039917304836513115
8733	Hillary Clinton'	0.0	0.0039917304836513115
8734	Pandora	3.711064962852122e-05	0.006176907581427572
8735	Robert F. Kennedy	0.0001515236319165213	0.007445774815379138
8736	Willie	0.0	0.0061491702451740874
8737	Michael Kinsley	0.0	0.0061491702451740874
8738	Patti Davis	0.0	0.0061491702451740874
8739	Ron Reagan Jr.	0.0	0.0061491702451740874
8740	Patti	0.0	0.0061491702451740874
8741	Hendrik Hertzberg	0.0	0.0061491702451740874
8742	James Davison Hunter	0.0	0.0061491702451740874
8743	William Bennett	0.0	0.0061491702451740874
8744	Brood X	0.0	0.0061491702451740874
8745	Athanassios Binis	0.0	0.0006641591566178225
8746	Fathy	0.0	0.000666495596845802
8747	Learmount	0.0	0.000666495596845802
8748	Diane Feinstein	0.0	0.0006641591566178225
8749	Muhammed Allamine	0.0	0.0006641591566178225
8750	Madji Samaan	0.0	0.0006641591566178225
8751	Abdulmohsen al-Muteiri	0.0	0.0006641591566178225
8752	Gilles Jaron	0.0	0.0006641591566178225
8753	Abdel-Fattah el-Sissi	0.0	0.0006641591566178225
8754	Najeebullah Kamawal	0.0	4.2516455778544894e-05
8755	Ahmad Zia Abdulzai	0.0	4.2516455778544894e-05
8756	Ricky Martin	2.057061261221332e-05	0.003911741690755821
8757	Cher	1.7169517419118324e-06	0.004770933561754298
8758	Christina Aguilera	0.0	0.003125667968141429
8759	I. Charles McCullough III	1.238676536149092e-08	0.002105185286291931
8760	Adam Winkler	0.0	0.0004992839112083243
8761	Alphonse A. Gerhardstein	0.0	0.0004992839112083243
8762	Carole M. Stanyar	0.0	0.0004992839112083243
8763	Amy Howe	0.0	0.0004992839112083243
8764	Jeffrey L. Fisher	0.0	0.0004992839112083243
8765	Douglas Hallward-Driemeier	0.0	0.0004992839112083243
8766	Theodore Olson	0.0	0.0004992839112083243
8767	David Boies	0.0	0.0004992839112083243
8768	Verrilli	9.758865585688271e-05	0.003354368227381156
8769	John Bursch	0.0	0.0004992839112083243
8770	Dan Tierney	0.0	0.0004992839112083243
8771	Joseph F. Whalen	0.0	0.0004992839112083243
8772	Scotusblog	0.0	0.0004992839112083243
8773	Howe	0.0	0.0004992839112083243
8774	Baltimore Marilyn Mosby	0.0	0.0003058991052477036
8775	Caesar Goodson	0.0	0.0003058991052477036
8776	Nick Mosby	0.0	0.0003058991052477036
8777	Billy Murphy	0.0	0.0003058991052477036
8778	William Porter	0.0	0.0003058991052477036
8779	Brian Rice	0.0	0.0003058991052477036
8780	Alicia White	0.0	0.0003058991052477036
8781	Edward Nero	0.0	0.0003058991052477036
8782	Garrett Miller	0.0	0.0003058991052477036
8783	Nero	0.0	0.0003058991052477036
8784	Danta Allen	0.0	0.0003058991052477036
8785	Hassan Murphy	0.0	0.0003058991052477036
8786	Bradley Byrne	3.56481899663532e-06	0.010432911498493173
8787	Gabriel Sherman	0.0	0.002882355187242275
8788	Artyom Faizulin	0.0	0.00039190622418131015
8789	Boris Nemtsov	5.9329228586676366e-06	0.0006964912477064754
8790	Nemtsov	5.9329228586676366e-06	0.0006989420424859677
8791	Faizulin	0.0	0.00039190622418131015
8792	Parnas	0.0	0.00039190622418131015
8793	Boris Yeltsin	5.9329228586676366e-06	0.0006964912477064754
8794	Valery Kachayev	0.0	0.00039190622418131015
8795	Sergei Kirov	0.0	0.00039190622418131015
8796	Joseph Stalin	0.0	0.00039190622418131015
8797	Kirov	0.0	0.00039190622418131015
8798	Alexei Makarkin	0.0	0.00039190622418131015
8799	Makarkin	0.0	0.00039190622418131015
8800	Robert M. Shrum	0.0	0.0039528525519211665
8801	Beth Myers	2.7618561541472134e-05	0.009981872290210896
8802	James Manley	0.0	0.0039528525519211665
8803	Communications Practice	0.0	0.0039528525519211665
8804	Jacob Heilbrunn	0.0	0.0039528525519211665
8805	Manning	0.0	0.0039528525519211665
8806	Broncos	0.0	0.0039528525519211665
8807	Douglas Schoen	0.0	0.0039528525519211665
8808	David Lazer	0.0	6.420847264868964e-05
8809	Eytan Bakshy	0.0	6.420847264868964e-05
8810	Bakshy	0.0	6.420847264868964e-05
8811	Dietram Scheufele	0.0	6.420847264868964e-05
8812	Lazer	0.0	6.420847264868964e-05
8813	Policeman	0.0	0.00018623495285350413
8814	Steve Cook	0.0	0.00018623495285350413
8815	Libby Nelson	0.0	0.00018623495285350413
8816	Jonathan Chait	6.602304549406295e-05	0.00557975941071111
8817	Pepe the Frog	0.0	0.004174674769342161
8818	Ben Zimmer	0.0	0.004174674769342161
8819	Thomas Carlyle	0.0	0.004174674769342161
8820	Les Enragés	0.0	0.004174674769342161
8821	Lynn Vavreck	1.5036353137029076e-05	0.007580658135197378
8822	Battlefield	0.0	9.119737490518783e-05
8823	Lina Khatib	0.0	9.119737490518783e-05
8824	Abu Kamal	0.0	9.119737490518783e-05
8825	Saddam Jamal	0.0	9.119737490518783e-05
8826	Chechens	0.0	9.119737490518783e-05
8827	Hassan al-Dulaimi	0.0	9.119737490518783e-05
8828	Ahmed Mhidi	0.0	9.119737490518783e-05
8829	Abu Ibrahim al-Raqqawi	0.0	9.119737490518783e-05
8830	Sam Rifaie	1.4055795296282851e-05	0.00027935013759034264
8831	Mustafa Salim	2.9297545430743e-05	0.00032411103739976734
8832	the Bernie Sanders	0.0	0.001634856365470376
8833	Samuel Nebinger	0.0	0.001634856365470376
8834	Maura Pally	0.0	0.0020510585632553175
8835	Schweizer	7.9546934921165e-06	0.010114518678637382
8836	Giustra	0.0	0.0020582728289555395
8837	Giuistra	0.0	0.0020510585632553175
8838	Allison Moore	0.0	0.0020510585632553175
8839	Nick Ryan	0.0	0.004378288982036855
8840	Mary Lee Warren	0.0	0.0019473379643072388
8841	Janet Reno	7.089780391308056e-06	0.0033986288998622814
8842	Thomas Constantine	0.0	0.0019473379643072388
8843	Mark Rumold	0.0	0.0019473379643072388
8844	Patrick Rodenbush	0.0	0.0019473379643072388
8845	William Barr	0.0	0.0019473379643072388
8846	Robert Mueller	0.0	0.0019473379643072388
8847	George Terwilliger III	0.0	0.0019473379643072388
8848	Patrick Toomey	0.0	0.0019473379643072388
8849	Brad Heath	0.0	0.0019473379643072388
8850	Stewart Baker	0.0	0.0019473379643072388
8851	Rick Perry's	0.0	0.00221914424680301
8852	Scott Walker's	4.459836908750547e-06	0.00621596432816798
8853	Gold	0.0	0.00221914424680301
8854	Butch Cassidy	0.0	0.003077622573120275
8855	Sundance Kid	0.0	0.003077622573120275
8856	Jerry Seinfeld	0.0	0.0008912610578246781
8857	Steve Doocy	0.0	0.0008912610578246781
8858	Elisabeth Hasselbeck	0.0	0.0008912610578246781
8859	Sam Kinison	0.0	0.0008912610578246781
8860	Ken Ober	0.0	0.0008912610578246781
8861	Trevor Noah	0.0	0.0008943969091162986
8862	Joe Citizen	0.0	0.0008912610578246781
8863	Colbert	0.0	0.0008912610578246781
8864	Cosby	0.0	0.0008912610578246781
8865	Park Slope	0.0	0.0008912610578246781
8866	Lorne Michaels	0.0	0.0008912610578246781
8867	Jon Allen	0.0	0.0006845529947855663
8868	Frank toward Sanders	0.0	0.002685038850154106
8869	Jennifer Walker Elrod	0.0	0.0007021987738334382
8870	Matt Dean	5.012566049963361e-06	0.0019247099390077035
8871	Kaya Henderson	0.0	0.0004920234840263125
8872	Matthew Chingos	0.0	0.0004920234840263125
8873	Baby Boomers	0.0	4.886366294681247e-05
8874	James Stavridis	0.0	0.0023182289180739856
8875	Shibley Telhami	0.0	0.0023182289180739856
8876	Doug Schoen	0.0	0.0023182289180739856
8877	Glass-Steagall	0.0	0.005494209567551636
8878	Zach Carter	0.0	0.005494209567551636
8879	Bill Clinton-esque	0.0	0.0029927758425473115
8880	Doug Stafford	0.0	0.00346948839623956
8881	Michael Czin	0.0	0.00346948839623956
8882	Rick Reed	0.0	0.00346948839623956
8883	Pete King	0.0	0.00346948839623956
8884	Benjy Sarlin	0.0	0.00346948839623956
8885	"Francis """	0.0	0.0001545619046042567
8886	Lombardi	0.0	0.0001545619046042567
8887	Bert Jenner	0.0	0.001854837608178553
8888	Bert	0.0	0.001854837608178553
8889	Sheryl Sandberg's	0.0	0.001854837608178553
8890	Richard Beary	0.0	0.0010933205815922581
8891	Lacy Clay	0.0	0.0010933205815922581
8892	Dante Barry	0.0	0.0010933205815922581
8893	Muñoz	0.0	0.0010933205815922581
8894	Ahmed Farouq	0.0	0.0005763438213248239
8895	Adam Gadahn	0.0	0.0005763438213248239
8896	Tatyana Shakhova	0.0	0.0006353121370582538
8897	Gennady Gudkov	0.0	0.0006353121370582538
8898	Gudkov	0.0	0.0006353121370582538
8899	Anna Duritskaya	0.0	0.0006353121370582538
8900	Boris	0.0	0.0006353121370582538
8901	Dasha Ilyasova	0.0	0.0006353121370582538
8902	Mark Feigin	0.0	0.0006353121370582538
8903	Nadezhda Savchenko	0.0	0.0006353121370582538
8904	Savchenko	0.0	0.0006353121370582538
8905	Matt Lewis	1.578820796664347e-05	0.0052092505736906535
8906	Bachmann	2.3336599842984384e-05	0.010393422793928273
8907	Tom Joyner's	0.0	0.0024882209436419534
8908	Lugo	0.0	0.0024520005430670234
8909	William Barber II	0.0	0.0024520005430670234
8910	José Torres	0.0	0.0024520005430670234
8911	Torres	0.0	0.0024520005430670234
8912	Jeremiah Armstrong	0.0	0.0024520005430670234
8913	Armstrong	0.0	0.0024606246436292218
8914	Etch 	0.0	0.0024520005430670234
8915	Sketch	0.0	0.0024520005430670234
8916	Neville Chamberlain	0.0	0.00176502026606759
8917	The Pax Americana	0.0	0.00176502026606759
8918	Schweitzer	0.0	0.0024058519582709015
8919	Allen West	0.0	0.0024058519582709015
8920	"Carly Fiorina 

 "	0.0	0.001583736458852439
8921	Facegate	0.0	0.001583736458852439
8922	Mark Halperin’s	0.0	0.001583736458852439
8923	John Nance Garner	0.0	0.005721624097506606
8924	Alexander Throttlebottom	0.0	0.005721624097506606
8925	John Kennedy—“I	0.0	0.005721624097506606
8926	Hubert	0.0	0.005721624097506606
8927	Rogers	0.0	0.005721624097506606
8928	Claire Booth Luce	0.0	0.005721624097506606
8929	Angela Merkel	0.0	0.0005347549721763582
8930	Angela	0.0	0.0005347549721763582
8931	Aart De Geus	0.0	0.0005347549721763582
8932	Merkel 	0.0	0.0005347549721763582
8933	Kline	0.0	0.0016885738459305965
8934	Jerry Schlitz	0.0	1.367754250040417e-25
8935	Sierra Nevada	0.0	1.367754250040417e-25
8936	La Jolla	0.0	1.6223489310963472e-25
8937	Schlitz	0.0	1.6223489310963472e-25
8938	KQED	0.0	1.367754250040417e-25
8939	Juvenal Montemayor	0.0	1.367754250040417e-25
8940	Joe McCarthy	7.733822483601315e-05	0.007756254600996032
8941	Mike Royko	0.0	0.0005187220758134736
8942	Ralph McGill	0.0	0.0005187220758134736
8943	McGill	0.0	0.0005187220758134736
8944	Royko	0.0	0.0005187220758134736
8945	Dr. King	8.205317413218966e-06	0.0011206644857921996
8946	Thomas Dodd	0.0	0.000516902946076687
8947	James Eastland	0.0	0.000516902946076687
8948	James Earl Ray	0.0	0.000516902946076687
8949	Timothy Flynn	0.0	0.000516902946076687
8950	Rabbi Mark Tannenbaum	0.0	0.000516902946076687
8951	Whitney Young	0.0	0.000516902946076687
8952	Ben Fortson	0.0	0.000516902946076687
8953	Lester Maddox	0.0	0.000516902946076687
8954	Roy Barnes	0.0	0.000516902946076687
8955	Heidi Schlumpf	0.0	0.00011846856787474188
8956	mamas	0.0	0.00011846856787474188
8957	Donahue	0.0	0.00011888554669226197
8958	Scott Greenberg	0.0	0.00450374547494059
8959	Michael V. Hayden	0.0	0.00450374547494059
8960	Wadi Gaitan	0.0	0.00450374547494059
8961	Carole Morello	0.0	0.00450374547494059
8962	Webb Hubbell	0.0	0.002181454487162003
8963	Madison Guaranty	0.0	0.002181454487162003
8964	Hubbell	0.0	0.002181454487162003
8965	Mark MacDougall	0.0	0.002181454487162003
8966	Jason Sole	0.0	0.0001527470654249816
8967	Clyde Bellecourt	0.0	0.0001527470654249816
8968	Bellecourt	0.0	0.0001527470654249816
8969	Wayne Allyn	0.0	0.0012367174437625324
8970	another Mitch McConnell	0.0	0.0012367174437625324
8971	Margaret Sanger	0.0	0.0006196533824999827
8972	Alencia Johnson	0.0	0.000617480726305812
8973	Susan Reverby	0.0	0.000617480726305812
8974	Reverby	0.0	0.000617480726305812
8975	W.E.B. DuBois	0.0	0.000617480726305812
8976	Tuskegee	0.0	0.000617480726305812
8977	Janet H. Brown	0.0	0.0005500884685912092
8978	Randy Falco	0.0	0.0005500884685912092
8979	Hadas Gold	0.0	0.0005500884685912092
8980	Jessie Jackson	0.0	0.002870057616221425
8981	Ida Tarbell	0.0	0.002870057616221425
8982	Jonathan Rauch	0.0	9.959377370113327e-06
8983	Katrina Wilson-Davis	0.0	0.001724907908675498
8984	Wilson-Davis	0.0	0.001730975751294148
8985	Frederica S. Wilson	0.0	0.001724907908675498
